example_id,sentence_nl_nl,sentence_en_gb,legal_source_id,book_identifier,article_number,article_title_nl_nl,article_title_en_gb,translation_date,tmx_source_file,tmx_tuid
1355fc88-3ed7-4c68-bcb3-0d0fe9d907ea,"De rechter kan de zaak voor de beslissing, bedoeld in het derde lid, ook meteen verwijzen naar een andere kamer.",The court may also refer the case immediately to another chamber for the decision as referred to in Article 22(3).,nl-nl_civil-procedure-code-2025,book-1,,,,2025-02-11,Dutch_Code_of_Civil_Procecudre_Book_1.tmx,0000501
2fe0d32b-bc93-4e42-9eb3-43559ab2095f,"Na de beslissing van die andere kamer wordt de zaak voor de verdere behandeling terugverwezen naar de rechter, die uit een weigering van partijen als bedoeld in het vierde of vijfde lid de gevolgtrekking kan maken die hij geraden acht.","After the decision of that other chamber, the case will be referred back to the court for further proceedings. The court may draw any adverse inferences it considers appropriate from a refusal of the parties as referred to in Article 22(4) or (5).",nl-nl_civil-procedure-code-2025,book-1,,,,2025-02-11,Dutch_Code_of_Civil_Procecudre_Book_1.tmx,0000504
7079de9d-082a-4b16-b2ce-3a1bca479eb7,7.,7.,nl-nl_civil-procedure-code-2025,book-1,,,,2025-02-11,Dutch_Code_of_Civil_Procecudre_Book_1.tmx,0000507
5120e7d6-a9ed-41d2-98a0-5340e06846ac,"Het tweede tot en met zesde lid zijn van overeenkomstige toepassing als een partij de rechter meedeelt dat zij zelf bepaalde stellingen wil toelichten of bepaalde, op de zaak betrekking hebbende gegevens in de procedure wil overleggen waarvan uitsluitend de rechter of ook een gemachtigde als bedoeld in artikel 22a kennis mag nemen.",Article 22(2) to (6) inclusive apply,nl-nl_civil-procedure-code-2025,book-1,,,,2025-02-11,Dutch_Code_of_Civil_Procecudre_Book_1.tmx,0000510
845db535-0dff-4e50-afb9-54c4d4473ee2,Artikel 22a,Article 22a,nl-nl_civil-procedure-code-2025,book-1,,,,2025-02-11,Dutch_Code_of_Civil_Procecudre_Book_1.tmx,0000514
091dcf09-f66e-49ef-94b2-b458770052d7,1.,1.,nl-nl_civil-procedure-code-2025,book-1,,,,2025-02-11,Dutch_Code_of_Civil_Procecudre_Book_1.tmx,0000517
3522c4c9-0c5f-4969-97e8-d8e2d48cbb66,"De rechter kan, indien de vrees bestaat dat kennisneming van stukken door een partij haar lichamelijke of geestelijke gezondheid zou schaden, bepalen dat deze kennisneming is voorbehouden aan een gemachtigde die advocaat of arts is dan wel daarvoor van de rechter bijzondere toestemming heeft gekregen.","Where there is a concern that if a party is given access to documents, there would be an adverse impact on that party's physical or mental health, the court may direct that only an authorised representative who is a lawyer or a medical doctor, or a person who has obtained special permission from the court, may have such access.",nl-nl_civil-procedure-code-2025,book-1,,,,2025-02-11,Dutch_Code_of_Civil_Procecudre_Book_1.tmx,0000520
f25c4667-1f4c-4689-acf6-ec7ce98e8713,2.,2.,nl-nl_civil-procedure-code-2025,book-1,,,,2025-02-11,Dutch_Code_of_Civil_Procecudre_Book_1.tmx,0000523
c88d2c15-1a55-4bb7-9f5c-ee3f9fc34776,"De rechter kan, indien kennisneming van stukken door een partij de persoonlijke levenssfeer van een ander onevenredig zou schaden, bepalen dat deze kennisneming is voorbehouden aan een gemachtigde die advocaat of arts is dan wel daarvoor van de rechter bijzondere toestemming heeft gekregen.","Where, if a party is given access to documents, there would be a disproportionate adverse impact on another party's private life, the court may direct that only an authorised representative who is a lawyer or a medical doctor, or a person who has obtained special permission from the court, may have such access.",nl-nl_civil-procedure-code-2025,book-1,,,,2025-02-11,Dutch_Code_of_Civil_Procecudre_Book_1.tmx,0000526
d7dc7eb6-3eba-4e6f-b85c-a97218e188e7,3.,3.,nl-nl_civil-procedure-code-2025,book-1,,,,2025-02-11,Dutch_Code_of_Civil_Procecudre_Book_1.tmx,0000529
1b72cc0e-031e-482f-bfcf-22c6db0bbc8e,"De rechter kan, indien kennisneming van stukken door een partij de bescherming van een bedrijfsgeheim als bedoeld in artikel 1 van de Wet bescherming bedrijfsgeheimen onevenredig zou schaden, bepalen dat deze kennisneming is voorbehouden aan een gemachtigde die advocaat is dan wel daarvoor van de rechter bijzondere toestemming heeft gekregen.",Where the disclosure of documents would cause a disproportionate adverse impact on a trade secret as referred to in Article 1 of the Trade Secrets Protection Act (,nl-nl_civil-procedure-code-2025,book-1,,,,2025-02-11,Dutch_Code_of_Civil_Procecudre_Book_1.tmx,0000532
29a8a9f8-5a95-41a5-bdd1-329d07e0a19c,"Artikel 1019ib, tweede lid, is van overeenkomstige toepassing.",Article 1019ib(2) applies,nl-nl_civil-procedure-code-2025,book-1,,,,2025-02-11,Dutch_Code_of_Civil_Procecudre_Book_1.tmx,0000535
31875a75-2adb-4b93-874d-97e62de1530e,Artikel 22b,Article 22b,nl-nl_civil-procedure-code-2025,book-1,,,,2025-02-11,Dutch_Code_of_Civil_Procecudre_Book_1.tmx,0000539
099cf93d-194e-41e4-b498-792f2fba9d74,De rechter kan door partijen verschafte gegevens en bescheiden buiten beschouwing laten indien zij op zijn verzoek niet aangeven ter toelichting of staving van welke stelling de gegevens of bescheiden zijn bedoeld en welk onderdeel daartoe van belang is.,The court may disregard any information or documents submitted by a party if that party fails to comply with the court's request to explain which assertions the information or documents are intended to substantiate and which parts of the information or documents are relevant to that end.,nl-nl_civil-procedure-code-2025,book-1,,,,2025-02-11,Dutch_Code_of_Civil_Procecudre_Book_1.tmx,0000542
b2bf3efd-f03e-4c14-9c60-cc6526107904,Artikel 23,Article 23,nl-nl_civil-procedure-code-2025,book-1,,,,2025-02-11,Dutch_Code_of_Civil_Procecudre_Book_1.tmx,0000546
f443de28-3cca-491f-b164-7113eb99afbd,De rechter beslist over al hetgeen partijen hebben gevorderd of verzocht.,The court's judgment includes a decision on every part of the claim or request.,nl-nl_civil-procedure-code-2025,book-1,,,,2025-02-11,Dutch_Code_of_Civil_Procecudre_Book_1.tmx,0000549
d4f87dd5-da69-41b3-8eb5-9fcb08289e36,Artikel 24,Article 24,nl-nl_civil-procedure-code-2025,book-1,,,,2025-02-11,Dutch_Code_of_Civil_Procecudre_Book_1.tmx,0000553
25809a80-3b85-4efc-a2a0-9d9423708cb0,"De rechter onderzoekt en beslist de zaak op de grondslag van hetgeen partijen aan hun vordering, verzoek of verweer ten gronde hebben gelegd, tenzij uit de wet anders voortvloeit.","The court examines and decides the case only on the basis of what the parties have brought forward in support of their claim or request or defence, except where the law provides otherwise.",nl-nl_civil-procedure-code-2025,book-1,,,,2025-02-11,Dutch_Code_of_Civil_Procecudre_Book_1.tmx,0000556
438e22f8-0a89-4aa9-ab16-df83f17056ae,"De rechter kan binnen de grenzen van de rechtsstrijd ambtshalve met partijen de grondslag van hun vordering, verzoek of verweer bespreken.","Within the boundaries of the legal debate, the court may on its own initiative discuss the basis of the parties' claim, application or defence with the parties.",nl-nl_civil-procedure-code-2025,book-1,,,,2025-02-11,Dutch_Code_of_Civil_Procecudre_Book_1.tmx,0000559
f4c1523b-a350-46cc-b2b4-90072e9352ff,Artikel 25,Article 25,nl-nl_civil-procedure-code-2025,book-1,,,,2025-02-11,Dutch_Code_of_Civil_Procecudre_Book_1.tmx,0000563
723054c0-d7c0-429a-b6a8-bccfa6ee57a6,De rechter vult ambtshalve de rechtsgronden aan.,The court supplies alternative legal bases on its own initiative.,nl-nl_civil-procedure-code-2025,book-1,,,,2025-02-11,Dutch_Code_of_Civil_Procecudre_Book_1.tmx,0000566
23554e85-89fd-4fb8-ab95-cb1987218f11,Artikel 26,Article 26,nl-nl_civil-procedure-code-2025,book-1,,,,2025-02-11,Dutch_Code_of_Civil_Procecudre_Book_1.tmx,0000570
813def4b-fc87-4f7b-a61c-b251aec02ec5,De rechter mag niet weigeren te beslissen.,The court may not refuse to give a decision.,nl-nl_civil-procedure-code-2025,book-1,,,,2025-02-11,Dutch_Code_of_Civil_Procecudre_Book_1.tmx,0000573
63e1cf20-b27d-40e5-a14d-42b6572519c1,Artikel 27,Article 27,nl-nl_civil-procedure-code-2025,book-1,,,,2025-02-11,Dutch_Code_of_Civil_Procecudre_Book_1.tmx,0000577
7e5326a3-11b0-46bc-9e1f-f920c26d15b4,1.,1.,nl-nl_civil-procedure-code-2025,book-1,,,,2025-02-11,Dutch_Code_of_Civil_Procecudre_Book_1.tmx,0000580
37a74f76-a845-456f-89aa-02d808491532,De zitting is openbaar.,The hearing is held in public.,nl-nl_civil-procedure-code-2025,book-1,,,,2025-02-11,Dutch_Code_of_Civil_Procecudre_Book_1.tmx,0000583
1be232ea-0f39-4f52-bca3-7350e49fe11d,De rechter kan evenwel gehele of gedeeltelijke behandeling met gesloten deuren of slechts met toelating van bepaalde personen bevelen:,"The court may, however, order all or part of the hearing to take place in private or allow only specific persons to attend where:",nl-nl_civil-procedure-code-2025,book-1,,,,2025-02-11,Dutch_Code_of_Civil_Procecudre_Book_1.tmx,0000586
abacd025-c1d4-4d34-a71b-e3ccea1eaf4d,"a.	in het belang van de openbare orde of de goede zeden,",a. this is in the interest of public policy or good morals;,nl-nl_civil-procedure-code-2025,book-1,,,,2025-02-11,Dutch_Code_of_Civil_Procecudre_Book_1.tmx,0000589
49eef07d-920f-49e4-be5b-50565178c2dd,"b.	in het belang van de veiligheid van de Staat,",b.	this is in the interest of the security of the State;,nl-nl_civil-procedure-code-2025,book-1,,,,2025-02-11,Dutch_Code_of_Civil_Procecudre_Book_1.tmx,0000592
57e6377f-1a35-4f1f-a4c7-a04014cdb833,"c.	indien de belangen van minderjarigen of de eerbiediging van de persoonlijke levenssfeer van partijen dit eisen, of",c.	this is required by the interests of minors or the privacy of the parties; or,nl-nl_civil-procedure-code-2025,book-1,,,,2025-02-11,Dutch_Code_of_Civil_Procecudre_Book_1.tmx,0000595
0a6c39a0-10ab-401d-92c6-4270e08cbcb6,d.	indien openbaarheid het belang van een goede rechtspleging ernstig zou schaden.,d.	a public hearing would have a severe adverse impact on the sound administration of justice.,nl-nl_civil-procedure-code-2025,book-1,,,,2025-02-11,Dutch_Code_of_Civil_Procecudre_Book_1.tmx,0000598
d84c4f13-0cc0-4148-93c8-063acf96fdd8,2.,2.,nl-nl_civil-procedure-code-2025,book-1,,,,2025-02-11,Dutch_Code_of_Civil_Procecudre_Book_1.tmx,0000601
7dbf598a-2117-4607-af09-083c55bf0cb8,"Indien iemand op een zitting de orde verstoort, kan de rechter hem laten verwijderen.",The court may have a person removed from a hearing if this person is disruptive.,nl-nl_civil-procedure-code-2025,book-1,,,,2025-02-11,Dutch_Code_of_Civil_Procecudre_Book_1.tmx,0000604
06c2b04e-0a26-4d3e-acea-7fca44d185aa,Artikel 28,Article 28,nl-nl_civil-procedure-code-2025,book-1,,,,2025-02-11,Dutch_Code_of_Civil_Procecudre_Book_1.tmx,0000608
2eb71765-ee5a-4f8c-89b4-e29f8309f7ad,1.,1.,nl-nl_civil-procedure-code-2025,book-1,,,,2025-02-11,Dutch_Code_of_Civil_Procecudre_Book_1.tmx,0000611
a938ee91-7c46-4492-824e-45ae0bbae581,Het is aan partijen verboden aan derden mededelingen te doen omtrent:,The parties must not disclose to third parties:,nl-nl_civil-procedure-code-2025,book-1,,,,2025-02-11,Dutch_Code_of_Civil_Procecudre_Book_1.tmx,0000614
bcc25575-d9fb-4cfc-a1b0-77a1fc5f97d5,a.	het verhandelde op een zitting met gesloten deuren of een zitting waarbij slechts bepaalde personen zijn toegelaten;,a.	anything that is said or done at a hearing that is held in private or that only specific persons are allowed to attend;,nl-nl_civil-procedure-code-2025,book-1,,,,2025-02-11,Dutch_Code_of_Civil_Procecudre_Book_1.tmx,0000617
337b93a7-663b-4793-968a-4360a2147a49,"b.	andere gegevens uit een procedure, indien de rechter zulks heeft bepaald;","b.	other information pertaining to a case, if so directed by the court;",nl-nl_civil-procedure-code-2025,book-1,,,,2025-02-11,Dutch_Code_of_Civil_Procecudre_Book_1.tmx,0000620
647c88f8-a517-4bff-be37-6352e7e97197,"c. 	door een partij op grond van de artikelen 22, 194, 195, 195a of artikel 196 in verbinding met artikel 204 verstrekte gegevens waarvan die partij dat verlangt.","c. 	information produced by a party under Articles 22, 194, 195, 195a or Article 196 in conjunction with Article 204 where that party has requested it not be disclosed to third parties.",nl-nl_civil-procedure-code-2025,book-1,,,,2025-02-11,Dutch_Code_of_Civil_Procecudre_Book_1.tmx,0000623
b62aec24-a933-4ad5-83f7-2808c9f6d737,2.,2.,nl-nl_civil-procedure-code-2025,book-1,,,,2025-02-11,Dutch_Code_of_Civil_Procecudre_Book_1.tmx,0000626
bb20a330-e80e-4805-b963-456b4b536936,"De rechter kan het verbod, bedoeld in het eerste lid, op verzoek van een der partijen geheel of gedeeltelijk opheffen.","At a party's request, the court may lift, in whole or in part, the obligation referred to in Article 28(1).",nl-nl_civil-procedure-code-2025,book-1,,,,2025-02-11,Dutch_Code_of_Civil_Procecudre_Book_1.tmx,0000629
dfb54c9c-9598-46a2-b2a4-345e5705f6b0,Artikel 29,Article 29,nl-nl_civil-procedure-code-2025,book-1,,,,2025-02-11,Dutch_Code_of_Civil_Procecudre_Book_1.tmx,0000633
758df5c2-1684-4aa6-82fb-d0d886ff4585,1.,1.,nl-nl_civil-procedure-code-2025,book-1,,,,2025-02-11,Dutch_Code_of_Civil_Procecudre_Book_1.tmx,0000636
5756dd4e-d711-4bb5-803c-149f96353973,De uitspraak geschiedt in het openbaar.,The judgment is given in public.,nl-nl_civil-procedure-code-2025,book-1,,,,2025-02-11,Dutch_Code_of_Civil_Procecudre_Book_1.tmx,0000639
bf40d105-9869-45e5-965b-df9c1ad0dfe1,2.,2.,nl-nl_civil-procedure-code-2025,book-1,,,,2025-02-11,Dutch_Code_of_Civil_Procecudre_Book_1.tmx,0000642
b2d2ea53-860a-4229-bb33-b2afa17624f4,"Onverminderd de artikelen 231, eerste lid, en 290, derde lid, verstrekt de griffier aan een ieder die dat verlangt afschrift van vonnissen, arresten en beschikkingen, tenzij verstrekking naar het oordeel van de griffier ter bescherming van zwaarwegende belangen van anderen, waaronder die van partijen, geheel of gedeeltelijk dient te worden geweigerd.","Without prejudice to Articles 231(1), and 290(3), the clerk issues copies of judgments to anyone who so requests, except where the clerk determines that the request must be denied in whole or in part so as to protect the compelling interests of others, including those of the parties.",nl-nl_civil-procedure-code-2025,book-1,,,,2025-02-11,Dutch_Code_of_Civil_Procecudre_Book_1.tmx,0000645
142a7276-02a3-4be4-97bb-b2b901e2e135,"In het laatste geval kan de griffier volstaan met verstrekking van een geanonimiseerd afschrift of uittreksel van het vonnis, het arrest of de beschikking.","In the event of a denial, the clerk may issue an anonymised copy or extract of the judgment.",nl-nl_civil-procedure-code-2025,book-1,,,,2025-02-11,Dutch_Code_of_Civil_Procecudre_Book_1.tmx,0000648
52cbdc44-d2b3-46f6-b2ba-b6276f2bb711,3.,3.,nl-nl_civil-procedure-code-2025,book-1,,,,2025-02-11,Dutch_Code_of_Civil_Procecudre_Book_1.tmx,0000651
1ccdb0df-5064-4914-a5f8-30b529bba582,"Onder vonnissen, arresten en beschikkingen zijn begrepen stukken die bij de uitspraak zijn gevoegd.",Judgments include the documents attached to them.,nl-nl_civil-procedure-code-2025,book-1,,,,2025-02-11,Dutch_Code_of_Civil_Procecudre_Book_1.tmx,0000654
a7aaaa68-6402-4b28-829a-965efc10c6de,Van andere tot een procesdossier behorende stukken wordt geen afschrift of uittreksel aan derden verstrekt.,Copies or extracts of other documents in a case file are not issued to third parties.,nl-nl_civil-procedure-code-2025,book-1,,,,2025-02-11,Dutch_Code_of_Civil_Procecudre_Book_1.tmx,0000657
8926ec2b-66b3-44ff-b427-57ee4a16880a,4.,4.,nl-nl_civil-procedure-code-2025,book-1,,,,2025-02-11,Dutch_Code_of_Civil_Procecudre_Book_1.tmx,0000660
635b4999-2337-4a81-aef1-c1f585a11d80,"Van vonnissen, arresten en beschikkingen in zaken die met gesloten deuren zijn behandeld, wordt uitsluitend een geanonimiseerd afschrift of uittreksel verstrekt.",Copies or extracts of judgments in cases that are heard in private are issued only in anonymised form.,nl-nl_civil-procedure-code-2025,book-1,,,,2025-02-11,Dutch_Code_of_Civil_Procecudre_Book_1.tmx,0000663
663461a6-6681-478b-96ac-eeffa96d3f67,5.,5.,nl-nl_civil-procedure-code-2025,book-1,,,,2025-02-11,Dutch_Code_of_Civil_Procecudre_Book_1.tmx,0000666
0f8d91d0-f9d3-4f43-a253-50cd911cc328,Een verzoek om afschrift als bedoeld in het tweede lid dient te worden gericht tot de griffier van het gerecht dat de uitspraak heeft gedaan.,A request for a copy as referred to in Article 29(2) must be addressed to the clerk of the court that gave the judgment.,nl-nl_civil-procedure-code-2025,book-1,,,,2025-02-11,Dutch_Code_of_Civil_Procecudre_Book_1.tmx,0000669
2e067d7e-13e5-48fc-a96f-ef491f481678,"Deze zal bij inwilliging van het verzoek een griffierecht in rekening brengen dat wordt vastgesteld overeenkomstig artikel 21, tweede lid, van de Wet griffierechten burgerlijke zaken.","If the request is granted, the clerk charges a court fee, which is computed in accordance with Article 21(2) of the Court Fees (Civil Cases) Act (",nl-nl_civil-procedure-code-2025,book-1,,,,2025-02-11,Dutch_Code_of_Civil_Procecudre_Book_1.tmx,0000672
48f0ea69-1121-4caf-8f3a-4f3368375c61,6.,6.,nl-nl_civil-procedure-code-2025,book-1,,,,2025-02-11,Dutch_Code_of_Civil_Procecudre_Book_1.tmx,0000675
46c8d544-cd11-4418-95b6-a55eff33878e,"Gedurende twee weken na de dagtekening van een gehele of gedeeltelijke weigering om aan een verzoek om afschrift te voldoen, kan verzoeker daartegen schriftelijk in verzet komen bij de voorzieningenrechter.",The person making the request may oppose a full or partial denial of a request for a copy within two weeks after the date of the denial by submitting a written notice of opposition to the court in summary proceedings.,nl-nl_civil-procedure-code-2025,book-1,,,,2025-02-11,Dutch_Code_of_Civil_Procecudre_Book_1.tmx,0000678
e96c1dd1-c97b-4e96-ab1c-26a0226ec114,7.,7.,nl-nl_civil-procedure-code-2025,book-1,,,,2025-02-11,Dutch_Code_of_Civil_Procecudre_Book_1.tmx,0000681
50799a3a-deeb-41fe-bab3-370aabfdec4b,Tegen de beslissing van de voorzieningenrechter staat geen voorziening open.,The decision of the court in summary proceedings is not subject to any remedy.,nl-nl_civil-procedure-code-2025,book-1,,,,2025-02-11,Dutch_Code_of_Civil_Procecudre_Book_1.tmx,0000684
d0ec6bba-e1e0-4aa1-9144-e09a13e0f784,8.,8.,nl-nl_civil-procedure-code-2025,book-1,,,,2025-02-11,Dutch_Code_of_Civil_Procecudre_Book_1.tmx,0000687
940eb338-afcd-4968-a45f-a0138307fea1,"Ingevolge artikel 15, tweede lid, van verordening (EG) nr. 1/2003 van de Raad van de Europese Unie van 16 december 2002 betreffende de uitvoering van de mededingingsregels van de artikelen 81 en 82 van het Verdrag (PbEG 2003, L 1) verstrekt de griffier onverwijld een afschrift van vonnissen, arresten en beschikkingen met betrekking tot de toepassing van artikel 81 of 82 van het Verdrag tot oprichting van de Europese Gemeenschap aan de Commissie van de Europese Gemeenschappen.","Under Article 15(2) of Council Regulation (EC) No 1/2003 of 16 December 2002 on the implementation of the rules on competition laid down in Articles 81 and 82 of the Treaty (OJ EC 2003, L 1) the clerk must without delay provide the Commission of the European Communities with copies of judgments relating to the application of Article 81 or 82 of the Treaty establishing the European Community.",nl-nl_civil-procedure-code-2025,book-1,,,,2025-02-11,Dutch_Code_of_Civil_Procecudre_Book_1.tmx,0000690
96f51f38-de79-49fa-b521-eb4f0669e124,"De verstrekking geschiedt, behalve wanneer het arresten of beschikkingen van de Hoge Raad betreft, door tussenkomst van de Raad voor de rechtspraak.","The copies are provided by the Council for the Judiciary, except where copies are requested of Supreme Court judgments.",nl-nl_civil-procedure-code-2025,book-1,,,,2025-02-11,Dutch_Code_of_Civil_Procecudre_Book_1.tmx,0000693
a4ff0bd2-a421-4176-aed7-50481569c32d,"Wanneer naar het oordeel van de griffier de bescherming van zwaarwegende belangen van anderen, waaronder die van partijen, daartoe aanleiding geeft, kan de griffier volstaan met de verstrekking van een geanonimiseerd afschrift van het vonnis, het arrest of de beschikking.","If the clerk determines that compelling interests of others, including those of the parties, so warrant, the clerk may provide only an anonymised copy of a judgment.",nl-nl_civil-procedure-code-2025,book-1,,,,2025-02-11,Dutch_Code_of_Civil_Procecudre_Book_1.tmx,0000696
28edb5b7-5cf4-4a35-8f13-213cf5196877,Artikel 29a,Article 29a,nl-nl_civil-procedure-code-2025,book-1,,,,2025-02-11,Dutch_Code_of_Civil_Procecudre_Book_1.tmx,0000700
9c5a4b61-ce4b-45a1-90da-c6efa5c7e7e2,1.,1.,nl-nl_civil-procedure-code-2025,book-1,,,,2025-02-11,Dutch_Code_of_Civil_Procecudre_Book_1.tmx,0000703
f47ad367-8eb8-465c-ac32-bafc77a29a3b,"De rechter kan, indien alle partijen op de mondelinge behandeling zijn verschenen, tijdens of na de mondelinge behandeling ter zitting mondeling uitspraak doen.",The court may pronounce judgment from the bench during or after the hearing if all of the parties appeared at the hearing.,nl-nl_civil-procedure-code-2025,book-1,,,,2025-02-11,Dutch_Code_of_Civil_Procecudre_Book_1.tmx,0000706
f300fc8c-c4ce-47e8-ad1e-b688e8efe00f,2.,2.,nl-nl_civil-procedure-code-2025,book-1,,,,2025-02-11,Dutch_Code_of_Civil_Procecudre_Book_1.tmx,0000709
c6928f34-e3bd-4840-99b2-fbd1c10bd041,In afwijking van de artikelen 230 en 287 bestaat de mondelinge uitspraak uit de beslissing en de gronden van de beslissing.,"In derogation from Articles 230 and 287, the judgment from the bench states the decision and its reasons.",nl-nl_civil-procedure-code-2025,book-1,,,,2025-02-11,Dutch_Code_of_Civil_Procecudre_Book_1.tmx,0000712
498b31f4-9e7a-4eb0-bbd6-a186edb2c398,3.,3.,nl-nl_civil-procedure-code-2025,book-1,,,,2025-02-11,Dutch_Code_of_Civil_Procecudre_Book_1.tmx,0000715
072f27b7-62e1-48c0-a040-e423fa4a10e5,"Van de mondelinge uitspraak wordt door de rechter een proces-verbaal opgemaakt, dat door hem wordt ondertekend.","The court prepares a record of the judgment from the bench, which is signed by the judge.",nl-nl_civil-procedure-code-2025,book-1,,,,2025-02-11,Dutch_Code_of_Civil_Procecudre_Book_1.tmx,0000718
045e4004-f8ba-45b0-969a-9f067c86deed,Bij verhindering van de rechter wordt dit in het proces-verbaal vermeld.,"Where the judge is unable to sign, this is noted in the record.",nl-nl_civil-procedure-code-2025,book-1,,,,2025-02-11,Dutch_Code_of_Civil_Procecudre_Book_1.tmx,0000721
2c076ebd-a5e3-4cb7-91b6-eec0291becde,4.,4.,nl-nl_civil-procedure-code-2025,book-1,,,,2025-02-11,Dutch_Code_of_Civil_Procecudre_Book_1.tmx,0000724
7c3f8bcb-b03d-4fe5-a912-c01ad24ddad9,"De rechter stelt zo spoedig mogelijk, maar in ieder geval binnen twee weken na de mondelinge uitspraak, een afschrift van het proces-verbaal ter beschikking van partijen.",The court transmits to the parties a copy of the record as soon as possible but in any event within two weeks after the judgment from the bench.,nl-nl_civil-procedure-code-2025,book-1,,,,2025-02-11,Dutch_Code_of_Civil_Procecudre_Book_1.tmx,0000727
8b92f7d2-77dc-4d64-a53f-e655d0da5e25,"Het afschrift dat wordt verstrekt aan een partij die tot tenuitvoerlegging van de uitspraak kan overgaan, is in executoriale vorm opgemaakt.",The copy that is issued to a party entitled to enforce the judgment is issued in the form required for enforcement.,nl-nl_civil-procedure-code-2025,book-1,,,,2025-02-11,Dutch_Code_of_Civil_Procecudre_Book_1.tmx,0000730
354745a6-f364-4e7b-8ba6-a28a2fd0f7bc,5.,5.,nl-nl_civil-procedure-code-2025,book-1,,,,2025-02-11,Dutch_Code_of_Civil_Procecudre_Book_1.tmx,0000733
ba3b4bbb-40e1-491d-888d-10995664e3ae,"Indien vanwege een spoedeisend belang de schriftelijke uitspraak niet kan worden afgewacht, kan de rechter in afwijking van het eerste lid, ongeacht of alle partijen op de mondelinge behandeling zijn verschenen, tijdens of na de mondelinge behandeling ter zitting mondeling uitspraak doen.","If considerations of urgency mean that the written judgment cannot be awaited, the court may, in derogation from Article 29a(1), pronounce judgment from the bench during or after the hearing, irrespective of whether all of the parties appeared at the hearing.",nl-nl_civil-procedure-code-2025,book-1,,,,2025-02-11,Dutch_Code_of_Civil_Procecudre_Book_1.tmx,0000736
3e0ebfb6-5358-4226-8f5c-89ef4487495f,"De mondelinge uitspraak omvat, in afwijking van het tweede lid, de beslissing en de belangrijkste gronden van de beslissing.","The judgment from the bench, in derogation from Article 29a (2), states the decision and its main reasons.",nl-nl_civil-procedure-code-2025,book-1,,,,2025-02-11,Dutch_Code_of_Civil_Procecudre_Book_1.tmx,0000739
40e9b5d4-8913-44fd-b727-58aa11118439,Het derde en vierde lid zijn niet van toepassing op deze mondelinge uitspraak.,Article 29(3) and (4) do not apply to this judgment from the bench.,nl-nl_civil-procedure-code-2025,book-1,,,,2025-02-11,Dutch_Code_of_Civil_Procecudre_Book_1.tmx,0000742
cdbee727-4fb9-44be-91e6-de1c1a808784,6.,6.,nl-nl_civil-procedure-code-2025,book-1,,,,2025-02-11,Dutch_Code_of_Civil_Procecudre_Book_1.tmx,0000745
8fad1873-02fa-4d39-b2c1-b7df976e5b37,"Wordt mondeling uitspraak gedaan op grond van het vijfde lid, dan stelt de rechter zo nodig een verkort vonnis of verkorte beschikking in executoriale vorm op.","Where judgment is pronounced from the bench on the basis of Article 29a(5), where necessary, the court prepares an abbreviated judgment in the form required for enforcement.",nl-nl_civil-procedure-code-2025,book-1,,,,2025-02-11,Dutch_Code_of_Civil_Procecudre_Book_1.tmx,0000748
b51b5a63-76c6-45cb-8321-7a1f7231b065,"In ieder geval wordt zo spoedig mogelijk, maar in ieder geval binnen twee weken na de mondelinge uitspraak, met inachtneming van de eisen opgenomen in de artikelen 230 en 287, een volledige schriftelijke uitwerking van de mondelinge uitspraak ter beschikking van partijen gesteld.","In any event, the full written text of the judgment is made available to the parties as soon as possible and no later than two weeks from the judgment from the bench, subject to the requirements set forth in Articles 230 and 287.",nl-nl_civil-procedure-code-2025,book-1,,,,2025-02-11,Dutch_Code_of_Civil_Procecudre_Book_1.tmx,0000751
31a33bf3-92ac-4d86-af04-dd3dcd41cd4c,De schriftelijke uitwerking vermeldt de datum van de mondelinge uitspraak alsmede de datum van vaststelling van de schriftelijke uitwerking van die uitspraak.,The written text states the date of the judgment from the bench as well as the date on which the written text of that judgment is approved in final form.,nl-nl_civil-procedure-code-2025,book-1,,,,2025-02-11,Dutch_Code_of_Civil_Procecudre_Book_1.tmx,0000754
d70d311f-9807-4d65-8f4e-5e6839c2055f,"Is geen verkort vonnis of verkorte beschikking in executoriale vorm opgemaakt, dan is de volledige schriftelijke uitwerking van de mondelinge uitspraak in executoriale vorm opgemaakt.","Where an abbreviated judgment was not given in the form required for enforcement, the full written text of the judgment is prepared in the form required for enforcement.",nl-nl_civil-procedure-code-2025,book-1,,,,2025-02-11,Dutch_Code_of_Civil_Procecudre_Book_1.tmx,0000757
efae2509-1f03-4ef9-8ffd-78b8a3cc4990,Artikel 29b,Article 29b,nl-nl_civil-procedure-code-2025,book-1,,,,2025-02-11,Dutch_Code_of_Civil_Procecudre_Book_1.tmx,0000761
dace5363-9a9c-41af-9dcb-121adc0cf993,1.,1.,nl-nl_civil-procedure-code-2025,book-1,,,,2025-02-11,Dutch_Code_of_Civil_Procecudre_Book_1.tmx,0000765
131f7da7-7ddd-4312-af30-be8563a7c64f,"De griffiers en andere bewaarders van openbare registers verstrekken, zonder rechterlijk bevel, tegen betaling van het daarvoor verschuldigde griffierecht, afschrift of uittreksel uit die registers aan eenieder die daarom verzoekt.","The clerks and other custodians of public registers will, upon payment of the appropriate court fee, provide copies or extracts from such registers to any person requesting them. No court order is required.",nl-nl_civil-procedure-code-2025,book-1,,,,2025-02-11,Dutch_Code_of_Civil_Procecudre_Book_1.tmx,0000770
