example_id,sentence_nl_nl,sentence_en_gb,legal_source_id,book_identifier,article_number,article_title_nl_nl,article_title_en_gb,translation_date,tmx_source_file,tmx_tuid
fee4fbb8-84e8-4e76-a826-1138c0e9a08f,Artikel 859,Article 859,nl-nl_civil-procedure-code-2025,book-2-3,,,,,Dutch_Code_of_Civil_Procecudre_Book_2_and_3.tmx,227
93619952-9b42-47d2-8beb-16c793f83112,"Indien degene die de zaak in bewaring heeft doen geven, in verband daarmee ten aanzien van de zaak een verzekering heeft gesloten, kan hij de door hem betaalde premies en kosten op dezelfde voet als de kosten van de bewaring terugvorderen van degenen die jegens hem voor die kosten aansprakelijk zijn, tenzij het niet redelijk was om de verzekering te sluiten.","If the person who caused the tangible to be placed in judicial custody has taken out an insurance policy regarding the tangible in this context, this person may claim the repayment of the premiums and costs paid on the same basis as the costs of the custody from those liable to this person for such costs, unless it was not reasonable to take out the insurance policy.",nl-nl_civil-procedure-code-2025,book-2-3,,,,,Dutch_Code_of_Civil_Procecudre_Book_2_and_3.tmx,228
88175b03-4f06-4359-9d04-920e0497d878,Artikel 860,Article 860,nl-nl_civil-procedure-code-2025,book-2-3,,,,,Dutch_Code_of_Civil_Procecudre_Book_2_and_3.tmx,229
d54ff8cd-bb22-4866-af4b-08ccc0aac6d3,1.,1.,nl-nl_civil-procedure-code-2025,book-2-3,,,,,Dutch_Code_of_Civil_Procecudre_Book_2_and_3.tmx,230
dd711864-7fa5-48bd-b27c-b246588c4a18,"Een gerechtelijke bewaring kan op vordering van elke belanghebbende in kort geding, al of niet tegen zekerheidstelling, worden opgeheven door de voorzieningenrechter die de bewaring heeft bevolen of in het rechtsgebied van wiens rechtbank de zaken zich bevinden.","A judicial custody order may be lifted upon the claim of any interested party in summary proceedings, with or without security, by the court in summary proceedings that issued the custody order or the court in summary proceedings for the district in which the tangibles are located.",nl-nl_civil-procedure-code-2025,book-2-3,,,,,Dutch_Code_of_Civil_Procecudre_Book_2_and_3.tmx,231
34d03ffe-11db-4558-b50a-da13ee16249f,De voorzieningenrechter bepaalt desverlangd aan wie de bewaarder de zaak dient af te geven.,"If so requested, the court in summary proceedings determines to whom the custodian must release the tangible.",nl-nl_civil-procedure-code-2025,book-2-3,,,,,Dutch_Code_of_Civil_Procecudre_Book_2_and_3.tmx,232
133fff10-fc07-4875-b0c6-d36665a1f9bb,2.,2.,nl-nl_civil-procedure-code-2025,book-2-3,,,,,Dutch_Code_of_Civil_Procecudre_Book_2_and_3.tmx,233
b4b685cf-02b5-4af6-8b16-607ac9e776b3,"Opheffing van het beslag waarin de gerechtelijke bewaring haar grond vindt, heeft van rechtswege tevens opheffing van de bewaring tot gevolg.","By operation of law, the lifting of the attachment on which the judicial custody is based causes the custody order to lapse.",nl-nl_civil-procedure-code-2025,book-2-3,,,,,Dutch_Code_of_Civil_Procecudre_Book_2_and_3.tmx,234
ed98df67-b7fe-4e4c-b02e-cc37f0e246eb,De bewaarder is verplicht tot afgifte van de zaak aan de beslagene.,The custodian must release the tangible to the attachee.,nl-nl_civil-procedure-code-2025,book-2-3,,,,,Dutch_Code_of_Civil_Procecudre_Book_2_and_3.tmx,235
c8770110-e5d4-413d-ac0d-928ad78bdd91,3.,3.,nl-nl_civil-procedure-code-2025,book-2-3,,,,,Dutch_Code_of_Civil_Procecudre_Book_2_and_3.tmx,236
7175e892-0b6f-4d59-9b04-d0389c43627a,Opheffing van de bewaring doet niet af aan de rechten van de bewaarder tot het tijdstip van de afgifte.,The lifting of the custody does not affect the rights of the custodian until the time of release.,nl-nl_civil-procedure-code-2025,book-2-3,,,,,Dutch_Code_of_Civil_Procecudre_Book_2_and_3.tmx,237
1391daac-3165-4807-a57b-f29dfe514dc8,Artikel 861,Article 861,nl-nl_civil-procedure-code-2025,book-2-3,,,,,Dutch_Code_of_Civil_Procecudre_Book_2_and_3.tmx,238
f4516fc3-41c7-439d-bb0b-6fb525569b6d,1.,1.,nl-nl_civil-procedure-code-2025,book-2-3,,,,,Dutch_Code_of_Civil_Procecudre_Book_2_and_3.tmx,239
37367118-43ec-45b6-8f48-8838e8ccf9da,"In geval van een gerechtelijke bewaring die haar grond vindt in een beslag tot verhaal van een geldvordering, geeft de bewaarder het in bewaring gestelde op verzoek van de deurwaarder die met de executoriale verkoop is belast, tijdig aan deze af.","Where judicial custody is  based on an attachment for the recovery of a monetary claim, the custodian releases the items in custody to the bailiff in charge of the enforcement sale at the bailiff's request.",nl-nl_civil-procedure-code-2025,book-2-3,,,,,Dutch_Code_of_Civil_Procecudre_Book_2_and_3.tmx,240
7a77740e-ed48-4642-9a78-c8408e64e2e4,2.,2.,nl-nl_civil-procedure-code-2025,book-2-3,,,,,Dutch_Code_of_Civil_Procecudre_Book_2_and_3.tmx,241
e8e68462-ad73-4a47-a5e2-ff404f659727,"Is een zaak in bewaring gesteld in afwachting van de beslissing wie op afgifte daarvan recht heeft, dan geeft de bewaarder haar af aan degene aan wie zij krachtens een in kracht van gewijsde gegane of uitvoerbaar bij voorraad verklaarde beslissing toekomt.","If a tangible is held in custody pending the decision as to who is entitled to its release, the custodian releases it to the person entitled to it by virtue of a judgment no longer subject to ordinary remedies or that has been declared enforceable notwithstanding any remedies.",nl-nl_civil-procedure-code-2025,book-2-3,,,,,Dutch_Code_of_Civil_Procecudre_Book_2_and_3.tmx,242
bf63b5c3-ce19-482b-b1ea-70622daa8e0f,"NEGENDE TITEL. VAN DE FORMALITEITEN, VEREIST VOOR DE TENUITVOERLEGGING VAN IN VREEMDE STATEN TOT STAND GEKOMEN EXECUTORIALE TITELS",TITLE 9 - FORMALITIES REQUIRED FOR THE ENFORCEMENT OF EXECUTION TITLES ORIGINATING FROM FOREIGN STATES,nl-nl_civil-procedure-code-2025,book-2-3,,,,,Dutch_Code_of_Civil_Procecudre_Book_2_and_3.tmx,243
6f352ed9-8bdb-4310-ae4c-f085a9c008e8,EERSTE AFDELING. ALGEMENE BEPALINGEN,SECTION 1 - GENERAL PROVISIONS,nl-nl_civil-procedure-code-2025,book-2-3,,,,,Dutch_Code_of_Civil_Procecudre_Book_2_and_3.tmx,244
bb1baaa8-deea-48e4-9105-482d40eae3f8,Artikel 985,Article 985,nl-nl_civil-procedure-code-2025,book-2-3,,,,,Dutch_Code_of_Civil_Procecudre_Book_2_and_3.tmx,245
16ca7a84-2eaf-434c-8791-c937cd2406d1,"Wanneer een beslissing, gegeven door de rechter van een vreemde Staat, in Nederland uitvoerbaar is krachtens een verdrag of krachtens de wet, wordt zij niet ten uitvoer gelegd dan na daartoe verkregen rechterlijk verlof.",Judgments given by the court of a foreign State that are enforceable under a treaty or a statute may only be enforced after permission to enforce has been granted by the court.,nl-nl_civil-procedure-code-2025,book-2-3,,,,,Dutch_Code_of_Civil_Procecudre_Book_2_and_3.tmx,246
06c3fe98-48c7-4e40-aa85-5635a73ab589,De zaak zelf wordt niet aan een nieuw onderzoek onderworpen.,The merits of the case are not subject to further enquiry.,nl-nl_civil-procedure-code-2025,book-2-3,,,,,Dutch_Code_of_Civil_Procecudre_Book_2_and_3.tmx,247
feae515c-4f26-41fb-bd3a-c787359e9ce3,Tot de kennisneming van het verzoek om verlening van het verlof zijn bevoegd de rechtbank van het arrondissement waar de wederpartij van de verzoeker woonplaats heeft en die van het arrondissement waar de tenuitvoerlegging wordt verlangd.,The district court of the district where the applicant's counterparty is domiciled and the district court of the district where enforcement is sought have jurisdiction to hear and decide on the request for permission.,nl-nl_civil-procedure-code-2025,book-2-3,,,,,Dutch_Code_of_Civil_Procecudre_Book_2_and_3.tmx,248
4efbb38f-7d07-4bf5-9055-700b2c0c162b,Artikel 986,Article 986,nl-nl_civil-procedure-code-2025,book-2-3,,,,,Dutch_Code_of_Civil_Procecudre_Book_2_and_3.tmx,249
1e7fcfc3-afe7-47b0-ad36-0f7653374787,1.,1.,nl-nl_civil-procedure-code-2025,book-2-3,,,,,Dutch_Code_of_Civil_Procecudre_Book_2_and_3.tmx,250
63b522fb-c9e3-43e5-806d-de89bfdbc89c,Het verlof tot tenuitvoerlegging wordt gevraagd bij verzoekschrift. Het verzoekschrift wordt ingediend door een advocaat en houdt tevens in de keuze van een woonplaats binnen het arrondissement van de rechtbank.,"To obtain permission to enforce, an application is submitted by a lawyer, stating an election of domicile within the district of the district court.",nl-nl_civil-procedure-code-2025,book-2-3,,,,,Dutch_Code_of_Civil_Procecudre_Book_2_and_3.tmx,251
9ef65107-a67a-4ce1-8d25-497eec430e89,2.,2.,nl-nl_civil-procedure-code-2025,book-2-3,,,,,Dutch_Code_of_Civil_Procecudre_Book_2_and_3.tmx,252
c593522a-7fb4-4de8-97b2-7a9b9ec22d7f,"Bij het verzoekschrift wordt een authentiek afschrift van de beslissing overgelegd, benevens de stukken, waardoor kan worden vastgesteld dat zij uitvoerbaar is in het land, waar zij is gewezen.","The application must be accompanied by an authentic copy of the judgment, and documents evidencing its enforceability in the country where it was given.",nl-nl_civil-procedure-code-2025,book-2-3,,,,,Dutch_Code_of_Civil_Procecudre_Book_2_and_3.tmx,253
b8bdd03e-01b3-4cba-bb07-fea659759a5f,3.,3.,nl-nl_civil-procedure-code-2025,book-2-3,,,,,Dutch_Code_of_Civil_Procecudre_Book_2_and_3.tmx,254
ea1f44c2-731f-47a3-ac2d-938dfd8434f3,De rechtbank kan legalisatie van het afschrift van de beslissing en van de overige in het tweede lid bedoelde stukken verlangen.,The district court may require that the copy of the judgment and of the other documents mentioned in Article 986(2) be legalised.,nl-nl_civil-procedure-code-2025,book-2-3,,,,,Dutch_Code_of_Civil_Procecudre_Book_2_and_3.tmx,255
40910987-acd0-4b12-bfa4-14fcbf1f9e46,"Zij kan tevens eisen, dat de beslissing en de overige overgelegde stukken worden vertaald in het Nederlands, en dat deze vertaling voor eensluidend wordt verklaard hetzij door een in Nederland toegelaten beëdigde vertaler, hetzij door een beëdigde vertaler, toegelaten in het land waar de beslissing is gegeven, hetzij door de diplomatieke of consulaire vertegenwoordiger van bedoeld land in Nederland.","It may also require that the judgment and the other documents submitted be translated to Dutch and that the translation be certified as true, either by a sworn translator admitted in the Netherlands, or by a sworn translator so admitted in the country where the judgment is given, or by the diplomatic or consular representative of this country in the Netherlands.",nl-nl_civil-procedure-code-2025,book-2-3,,,,,Dutch_Code_of_Civil_Procecudre_Book_2_and_3.tmx,256
0be7e72c-74d9-4359-a710-383605f5055a,4.,4.,nl-nl_civil-procedure-code-2025,book-2-3,,,,,Dutch_Code_of_Civil_Procecudre_Book_2_and_3.tmx,257
6d692626-3a0c-4bef-a9e1-8de5745e3426,Bij ongenoegzaamheid der overgelegde stukken wordt de verzoeker de gelegenheid tot aanvulling gegeven.,"Where the documents submitted do not satisfy the court, the applicant is allowed to supplement the documentation.",nl-nl_civil-procedure-code-2025,book-2-3,,,,,Dutch_Code_of_Civil_Procecudre_Book_2_and_3.tmx,258
ed8f223e-0f1d-40f4-87a6-22b366815173,Artikel 987,Article 987,nl-nl_civil-procedure-code-2025,book-2-3,,,,,Dutch_Code_of_Civil_Procecudre_Book_2_and_3.tmx,259
eb5b0f64-7cc2-4934-b1bf-489fbab21ba6,1.,1.,nl-nl_civil-procedure-code-2025,book-2-3,,,,,Dutch_Code_of_Civil_Procecudre_Book_2_and_3.tmx,260
ff2b7851-176e-48b8-8999-2e8b897b1ccc,"De rechtbank geeft haar beschikking met bekwame spoed, doch niet dan na verhoor, althans behoorlijke oproeping, van de partijen tegen wie de tenuitvoerlegging wordt verlangd.","The district court gives its judgment without delay, but not until the parties against whom enforcement is sought have been heard, or at least duly given notice to appear.",nl-nl_civil-procedure-code-2025,book-2-3,,,,,Dutch_Code_of_Civil_Procecudre_Book_2_and_3.tmx,261
dedbd1bb-5761-466f-bc0e-22d8c44a5ae6,2.,2.,nl-nl_civil-procedure-code-2025,book-2-3,,,,,Dutch_Code_of_Civil_Procecudre_Book_2_and_3.tmx,262
7b492525-35d9-4c34-9b8b-2e915d09ecec,"De rechtbank bepaalt dag en uur voor het verhoor, alsmede de termijn, bij de oproepingen in acht te nemen.","The court sets the date and time of the hearing, as well as the notice period to be observed in giving notices to appear.",nl-nl_civil-procedure-code-2025,book-2-3,,,,,Dutch_Code_of_Civil_Procecudre_Book_2_and_3.tmx,263
d4095fc2-8a06-4d32-9134-ae72d1e1c2da,3.,3.,nl-nl_civil-procedure-code-2025,book-2-3,,,,,Dutch_Code_of_Civil_Procecudre_Book_2_and_3.tmx,264
7650963b-7d5c-43c5-a7a0-fdc44d0d76cf,De oproepingen geschieden vanwege de verzoeker bij deurwaardersexploot.,Notices to appear given at the applicant's behest are effected by writ.,nl-nl_civil-procedure-code-2025,book-2-3,,,,,Dutch_Code_of_Civil_Procecudre_Book_2_and_3.tmx,265
00f37180-0832-4092-a7b8-643794174475,De verzoeker legt de bewijzen van oproeping vóór of bij het verhoor aan de rechtbank over.,The applicant submits evidence of having served notice to appear to the district court before or at the hearing.,nl-nl_civil-procedure-code-2025,book-2-3,,,,,Dutch_Code_of_Civil_Procecudre_Book_2_and_3.tmx,266
84eb9529-0304-4d3d-8bef-b305d4e0a299,4.,4.,nl-nl_civil-procedure-code-2025,book-2-3,,,,,Dutch_Code_of_Civil_Procecudre_Book_2_and_3.tmx,267
d04fbe95-71ef-4190-b4a8-cb765448d3ef,"De rechtbank kan, indien een opgeroepene niet verschijnt, zijn nadere oproeping bevelen.","The district court may, where a party given notice does not appear, order that further notice be effected.",nl-nl_civil-procedure-code-2025,book-2-3,,,,,Dutch_Code_of_Civil_Procecudre_Book_2_and_3.tmx,268
7a65defd-bd60-4d01-8f49-4e4fe183a897,"Hetzelfde geldt, indien een partij ten onrechte niet is opgeroepen.",The district court may also order that notice be effected where a party was not given notice to appear but should have been given such notice.,nl-nl_civil-procedure-code-2025,book-2-3,,,,,Dutch_Code_of_Civil_Procecudre_Book_2_and_3.tmx,269
9218490c-fccd-43c5-9c30-d2201d74fcb7,5.,5.,nl-nl_civil-procedure-code-2025,book-2-3,,,,,Dutch_Code_of_Civil_Procecudre_Book_2_and_3.tmx,270
6612a43f-269d-4ce8-b5a5-8b18373b0082,De verzoeker en de andere partijen verschijnen bij advocaat.,The applicant and the other parties enter an appearance by submitting notice of representation by a lawyer.,nl-nl_civil-procedure-code-2025,book-2-3,,,,,Dutch_Code_of_Civil_Procecudre_Book_2_and_3.tmx,271
b9b003cc-98dc-4895-879e-e4ec236d711e,6.,6.,nl-nl_civil-procedure-code-2025,book-2-3,,,,,Dutch_Code_of_Civil_Procecudre_Book_2_and_3.tmx,272
1f461e7e-a1ed-4e68-86b9-9ea09a25547a,"Na afloop van het verhoor deelt de rechter mede, wanneer de uitspraak zal plaatsvinden.","At the end of the hearing, the court sets the date on which the judgment will be given.",nl-nl_civil-procedure-code-2025,book-2-3,,,,,Dutch_Code_of_Civil_Procecudre_Book_2_and_3.tmx,273
a6b3b738-12c0-4f64-a119-f87e5150ca31,Artikel 988,Article 988,nl-nl_civil-procedure-code-2025,book-2-3,,,,,Dutch_Code_of_Civil_Procecudre_Book_2_and_3.tmx,274
e1ec51df-5739-4c76-b393-29c6b7f325a4,1.,1.,nl-nl_civil-procedure-code-2025,book-2-3,,,,,Dutch_Code_of_Civil_Procecudre_Book_2_and_3.tmx,275
cf2dfa59-81f0-4c99-8ecf-e9d6c466ca6d,De beschikking der rechtbank is met redenen omkleed en wordt in het openbaar uitgesproken.,The judgment states its reasons and is given in public.,nl-nl_civil-procedure-code-2025,book-2-3,,,,,Dutch_Code_of_Civil_Procecudre_Book_2_and_3.tmx,276
a3b00ebe-de9d-4879-a350-3d138402bb9e,2.,2.,nl-nl_civil-procedure-code-2025,book-2-3,,,,,Dutch_Code_of_Civil_Procecudre_Book_2_and_3.tmx,277
593bfe48-4aa9-42f1-bbc1-8b5f958dbfc2,"De beschikking is uitvoerbaar bij voorraad zonder zekerheidstelling, voorzover de rechtbank niet anders beslist.","The judgment is enforceable notwithstanding any remedy without security being required, except where the district court decides otherwise.",nl-nl_civil-procedure-code-2025,book-2-3,,,,,Dutch_Code_of_Civil_Procecudre_Book_2_and_3.tmx,278
9213f94d-bb38-4b11-8b05-872ee8d5e582,3.,3.,nl-nl_civil-procedure-code-2025,book-2-3,,,,,Dutch_Code_of_Civil_Procecudre_Book_2_and_3.tmx,279
2788d9da-4034-48d6-b319-18c28d102d99,"Ten aanzien van de proceskosten is het bepaalde in de artikelen 237, 239 en 245 van toepassing.","The provisions in Articles 237, 239 and 245 apply to the costs of process.",nl-nl_civil-procedure-code-2025,book-2-3,,,,,Dutch_Code_of_Civil_Procecudre_Book_2_and_3.tmx,280
26689417-d7be-4bc6-92d5-e88b9213165c,Artikel 989,Article 989,nl-nl_civil-procedure-code-2025,book-2-3,,,,,Dutch_Code_of_Civil_Procecudre_Book_2_and_3.tmx,281
cd632af8-39ee-43fe-8174-57c49a9921ae,1.,1.,nl-nl_civil-procedure-code-2025,book-2-3,,,,,Dutch_Code_of_Civil_Procecudre_Book_2_and_3.tmx,282
d2be7ee8-e25b-466d-9aac-632487918e01,De beschikking der rechtbank is niet vatbaar voor verzet.,The district court's judgment is not subject to opposition.,nl-nl_civil-procedure-code-2025,book-2-3,,,,,Dutch_Code_of_Civil_Procecudre_Book_2_and_3.tmx,283
7251e210-d786-46d7-ac2f-c2e54fcdf9d4,2.,2.,nl-nl_civil-procedure-code-2025,book-2-3,,,,,Dutch_Code_of_Civil_Procecudre_Book_2_and_3.tmx,284
1a1537f2-5f87-4941-92c3-c4ca3f69a5c0,Partijen kunnen tegen de beschikking hoger beroep instellen binnen een maand na de dag van de uitspraak.,Parties may initiate an appeal against the judgment within one month after the date of the judgment.,nl-nl_civil-procedure-code-2025,book-2-3,,,,,Dutch_Code_of_Civil_Procecudre_Book_2_and_3.tmx,285
d862a4ff-f7a9-48f1-bfd6-5f93fd0e5fde,Het wordt gebracht voor het gerechtshof.,The appeal is initiated in the court of appeal.,nl-nl_civil-procedure-code-2025,book-2-3,,,,,Dutch_Code_of_Civil_Procecudre_Book_2_and_3.tmx,286
772527f4-c49c-4354-81e2-94b0aeb5a7e2,3.,3.,nl-nl_civil-procedure-code-2025,book-2-3,,,,,Dutch_Code_of_Civil_Procecudre_Book_2_and_3.tmx,287
840538fc-88c7-4bb3-8697-2e8e2ac25a67,"In geval van hoger beroep vinden de artikelen 986-988 en 989, eerste lid, overeenkomstige toepassing, met dien verstande dat ook de oorspronkelijke verzoeker wordt verhoord, althans behoorlijk opgeroepen.",Articles 986 to 988 inclusive and 989(1) apply,nl-nl_civil-procedure-code-2025,book-2-3,,,,,Dutch_Code_of_Civil_Procecudre_Book_2_and_3.tmx,288
04caa3b9-e6a6-4aff-8795-47b38ced84af,Artikel 990,Article 990,nl-nl_civil-procedure-code-2025,book-2-3,,,,,Dutch_Code_of_Civil_Procecudre_Book_2_and_3.tmx,289
d09b8ab8-e033-41cb-8388-a1f1788ac43d,Partijen kunnen tegen de beschikking van het gerechtshof beroep in cassatie instellen binnen een maand na de dag waarop zij is gegeven.,Parties may initiate a Supreme Court appeal against the judgment of the court of appeal within one month after the date on which the judgment is given.,nl-nl_civil-procedure-code-2025,book-2-3,,,,,Dutch_Code_of_Civil_Procecudre_Book_2_and_3.tmx,290
fe25f17d-b62d-411a-af65-be1682dac742,"De artikelen 988, eerste lid, en 989, eerste lid, vinden overeenkomstige toepassing.",Articles 988(1) and 989(1) apply,nl-nl_civil-procedure-code-2025,book-2-3,,,,,Dutch_Code_of_Civil_Procecudre_Book_2_and_3.tmx,291
76ce6c0b-43e0-4970-810b-6b45893aa3da,Artikel 991,Article 991,nl-nl_civil-procedure-code-2025,book-2-3,,,,,Dutch_Code_of_Civil_Procecudre_Book_2_and_3.tmx,292
d02173e6-f0db-4b05-afde-55450a95df82,[Vervallen per 01-01-1992],[Lapsed as of 01-01-1992],nl-nl_civil-procedure-code-2025,book-2-3,,,,,Dutch_Code_of_Civil_Procecudre_Book_2_and_3.tmx,293
9f03bf27-a994-4b9f-8855-b0010af42d96,Artikel 992,Article 992,nl-nl_civil-procedure-code-2025,book-2-3,,,,,Dutch_Code_of_Civil_Procecudre_Book_2_and_3.tmx,294
225a2e3d-da50-4c2b-9b34-685961d1fb90,"De bepalingen van deze titel zijn slechts van toepassing, voor zover een verdrag of een bijzondere wet geen afwijkende voorzieningen inhoudt.",The provisions of this Title apply only where a treaty or specific statute does not provide otherwise.,nl-nl_civil-procedure-code-2025,book-2-3,,,,,Dutch_Code_of_Civil_Procecudre_Book_2_and_3.tmx,295
e4597028-06f9-4418-a9fe-d0cc8465147f,TWEEDE AFDELING. BIJZONDERE BEPALINGEN,SECTION 2 - SPECIAL PROVISIONS,nl-nl_civil-procedure-code-2025,book-2-3,,,,,Dutch_Code_of_Civil_Procecudre_Book_2_and_3.tmx,296
2875bd5e-fbec-477e-8fc1-2f2091bd010b,Artikel 993,Article 993,nl-nl_civil-procedure-code-2025,book-2-3,,,,,Dutch_Code_of_Civil_Procecudre_Book_2_and_3.tmx,297
bc293339-a2ce-4de9-85af-b9336af66391,1.,1.,nl-nl_civil-procedure-code-2025,book-2-3,,,,,Dutch_Code_of_Civil_Procecudre_Book_2_and_3.tmx,298
d3fcbd49-0d96-4e6e-8669-0391fa27697d,"De bepalingen van de Eerste Afdeling van deze titel zijn van overeenkomstige toepassing, wanneer een in een vreemde Staat verleden authentieke akte in Nederland uitvoerbaar is krachtens verdrag of wet, met dien verstande dat de voorzieningenrechter der rechtbank treedt in de plaats van de rechtbank.",The provisions of Section 1 of this Title apply,nl-nl_civil-procedure-code-2025,book-2-3,,,,,Dutch_Code_of_Civil_Procecudre_Book_2_and_3.tmx,299
cfab3e20-51bb-4cb5-9124-c18d82efa076,2.,2.,nl-nl_civil-procedure-code-2025,book-2-3,,,,,Dutch_Code_of_Civil_Procecudre_Book_2_and_3.tmx,300
c79b0d8f-6a23-4357-8e99-8a2a9d7d19a2,"Wij behouden Ons voor bij algemene maatregel van bestuur te bepalen, dat onder dit artikel tevens zullen vallen niet eerder in deze titel bedoelde, in vreemde Staten tot stand gekomen executoriale titels, welke krachtens verdrag of wet in Nederland uitvoerbaar zijn.","An executive decree may be issued providing that this Article 993 also includes execution titles not previously referred to in this Title, created in foreign States, which under a treaty or a statute are enforceable in the Netherlands.",nl-nl_civil-procedure-code-2025,book-2-3,,,,,Dutch_Code_of_Civil_Procecudre_Book_2_and_3.tmx,301
21eabfea-634a-4132-aa5c-ed059aa757f0,Artikel 994,Article 994,nl-nl_civil-procedure-code-2025,book-2-3,,,,,Dutch_Code_of_Civil_Procecudre_Book_2_and_3.tmx,302
33fb94f0-9906-4101-a324-dcfbc9714a3f,De bepalingen van deze titel zijn niet van toepassing op uitspraken van internationale organen.,The provisions of this Title do not apply to judgments given by international bodies.,nl-nl_civil-procedure-code-2025,book-2-3,,,,,Dutch_Code_of_Civil_Procecudre_Book_2_and_3.tmx,303
e29e3256-a239-478a-a17b-15a3f0e3be09,TITEL 14. VAN RECHTSPLEGING IN ZAKEN BETREFFENDE DE VERBINDENDVERKLARING VAN OVEREENKOMSTEN STREKKENDE TOT COLLECTIEVE SCHADEAFWIKKELING,TITLE 14 - PROCEEDINGS IN CASES SEEKING A DECLARATION THAT AGREEMENTS TO SETTLE COLLECTIVE DAMAGE ARE BINDING,nl-nl_civil-procedure-code-2025,book-2-3,,,,,Dutch_Code_of_Civil_Procecudre_Book_2_and_3.tmx,304
e3d1a77d-92f9-4419-8016-dc2d41c9699c,Artikel 1013,Article 1013,nl-nl_civil-procedure-code-2025,book-2-3,,,,,Dutch_Code_of_Civil_Procecudre_Book_2_and_3.tmx,305
f295c3b2-d8d3-4dee-85c1-08b535e448d6,1.,1.,nl-nl_civil-procedure-code-2025,book-2-3,,,,,Dutch_Code_of_Civil_Procecudre_Book_2_and_3.tmx,306
4912baa4-6a04-4925-912b-68eddec1890c,"Het verzoekschrift waarmee het verzoek, bedoeld in artikel 907, eerste lid, van Boek 7 van het Burgerlijk Wetboek wordt ingeleid, vermeldt:",The application submitting the request referred to in Article 7:907(1) of the Civil Code states:,nl-nl_civil-procedure-code-2025,book-2-3,,,,,Dutch_Code_of_Civil_Procecudre_Book_2_and_3.tmx,307
70f0d5d0-95e8-4886-80ab-18229fc64fd7,a.	de namen en de woonplaatsen van de verzoekers;,a.	the names and domiciles of the applicants;,nl-nl_civil-procedure-code-2025,book-2-3,,,,,Dutch_Code_of_Civil_Procecudre_Book_2_and_3.tmx,308
19077871-39ca-4500-9adb-682b1884e9ad,b.	een omschrijving van de gebeurtenis of de gebeurtenissen waarop de overeenkomst betrekking heeft;,b.	a description of the event or events to which the agreement pertains;,nl-nl_civil-procedure-code-2025,book-2-3,,,,,Dutch_Code_of_Civil_Procecudre_Book_2_and_3.tmx,309
d063ee44-8399-4edf-bbf1-a16602817868,c.	een korte omschrijving van de overeenkomst;,c.	a summary of the agreement;,nl-nl_civil-procedure-code-2025,book-2-3,,,,,Dutch_Code_of_Civil_Procecudre_Book_2_and_3.tmx,310
8dba462b-2861-41c9-878a-c7823f165295,d.	een duidelijke omschrijving van het verzoek en de gronden waarop het berust.,d.	a clear definition of the application and its grounds.,nl-nl_civil-procedure-code-2025,book-2-3,,,,,Dutch_Code_of_Civil_Procecudre_Book_2_and_3.tmx,311
323f9111-04f9-4418-b118-5f7fbd57ae45,2.,2.,nl-nl_civil-procedure-code-2025,book-2-3,,,,,Dutch_Code_of_Civil_Procecudre_Book_2_and_3.tmx,312
b4a362d0-2967-4644-b5ec-c33772509d3e,Aan het verzoekschrift wordt de overeenkomst als bijlage toegevoegd.,The agreement is attached as an annex to the application.,nl-nl_civil-procedure-code-2025,book-2-3,,,,,Dutch_Code_of_Civil_Procecudre_Book_2_and_3.tmx,313
767e647e-e917-42b7-ad2d-eaaeae3c1cc1,3.,3.,nl-nl_civil-procedure-code-2025,book-2-3,,,,,Dutch_Code_of_Civil_Procecudre_Book_2_and_3.tmx,314
829cf90a-e99b-44b0-8d92-f36143d9698e,Het gerechtshof Amsterdam is bij uitsluiting bevoegd tot kennisneming van een verzoek in eerste aanleg als in dit artikel bedoeld.,The Amsterdam Court of Appeal has exclusive jurisdiction to hear an application in first instance as referred to in this Article.,nl-nl_civil-procedure-code-2025,book-2-3,,,,,Dutch_Code_of_Civil_Procecudre_Book_2_and_3.tmx,315
3614dde9-ecf9-42bb-ac2d-2aabd17ccf67,4.,4.,nl-nl_civil-procedure-code-2025,book-2-3,,,,,Dutch_Code_of_Civil_Procecudre_Book_2_and_3.tmx,316
0dc332b2-d1fe-472c-a6e3-66b87d22b255,"In afwijking van artikel 282, tweede lid, behoeft geen afschrift van een verweerschrift en de overlegde bescheiden verzonden te worden aan de personen ten behoeve van wie de overeenkomst is gesloten.","In derogation from Article 282(2), it is not required to transmit a copy of a statement of defence and the submitted documents to the persons for whose benefit the agreement has been concluded.",nl-nl_civil-procedure-code-2025,book-2-3,,,,,Dutch_Code_of_Civil_Procecudre_Book_2_and_3.tmx,317
