example_id,sentence_nl_nl,sentence_en_gb,legal_source_id,book_identifier,article_number,article_title_nl_nl,article_title_en_gb,translation_date,tmx_source_file,tmx_tuid
2d3ac4f4-a610-4c76-b682-40c820cde970,"Het scheidsgerecht kan, op verzoek van een der partijen of uit eigen beweging, inzage, afschrift of uittreksel van bepaalde, op het geschil betrekking hebbende bescheiden bevelen van de partij die deze bescheiden tot zijn beschikking heeft, tenzij de partijen anders zijn overeengekomen.","The arbitral tribunal may, at any party's request or on its own initiative, order the inspection of, a copy of, or an extract from, specific documents related to the dispute from the party which has these documents at its disposal, unless the parties have agreed otherwise.",nl-nl_civil-procedure-code-2025,book-4,,,,,Dutch_Code_of_Civil_Procecudre_Book_4.tmx,196
af3b37e2-0b54-41d8-b536-0a0648c91b51,"Het scheidsgerecht bepaalt de voorwaarden waaronder en de wijze waarop inzage, afschrift of uittreksel van bescheiden wordt verschaft.","The arbitral tribunal determines the conditions under which and the manner in which inspection of a copy of, or an extract from, documents are provided.",nl-nl_civil-procedure-code-2025,book-4,,,,,Dutch_Code_of_Civil_Procecudre_Book_4.tmx,197
ce4f6ebf-6e8e-4020-aaec-06b2fa426a24,Artikel 1041,Article 1041,nl-nl_civil-procedure-code-2025,book-4,,,,,Dutch_Code_of_Civil_Procecudre_Book_4.tmx,198
f518017b-a284-4c63-956e-70473a5dc5b0,1.,1.,nl-nl_civil-procedure-code-2025,book-4,,,,,Dutch_Code_of_Civil_Procecudre_Book_4.tmx,199
69f6ca92-db4b-46b3-956d-d9cb607bfd8e,"Het scheidsgerecht kan, op verzoek van een der partijen of uit eigen beweging, partijen bevelen om bewijs te leveren door het horen van getuigen en deskundigen, tenzij de partijen anders zijn overeengekomen.","The arbitral tribunal may, at any party's request or on its own initiative, order the parties to provide evidence by examining witnesses and experts, except where the parties have agreed otherwise.",nl-nl_civil-procedure-code-2025,book-4,,,,,Dutch_Code_of_Civil_Procecudre_Book_4.tmx,200
7ff1982c-03bc-455d-bd36-ac1b6c11d6bc,2.,2.,nl-nl_civil-procedure-code-2025,book-4,,,,,Dutch_Code_of_Civil_Procecudre_Book_4.tmx,201
164590f9-9d29-4f41-98dc-999585dcfeaa,"Het scheidsgerecht kan de vorm bepalen waarin de verklaringen van de getuigen en de deskundigen worden gegeven, tenzij de partijen anders zijn overeengekomen.","The arbitral tribunal may determine the form in which the statements of the witnesses and the experts are given, except where the parties have agreed otherwise.",nl-nl_civil-procedure-code-2025,book-4,,,,,Dutch_Code_of_Civil_Procecudre_Book_4.tmx,202
4fa1308c-4f97-4168-83e6-6d28ec08a42e,3.,3.,nl-nl_civil-procedure-code-2025,book-4,,,,,Dutch_Code_of_Civil_Procecudre_Book_4.tmx,203
8078bc90-0a8f-4e9d-ae0c-b0fdb6301688,"Indien een mondeling verhoor van getuigen of deskundigen plaatsvindt, bepaalt het scheidsgerecht tijdstip en plaats van het verhoor en de wijze waarop het verhoor zal geschieden.","If witnesses or experts are to be examined, the arbitral tribunal sets the time and place for the examination and the manner in which the examination is conducted.",nl-nl_civil-procedure-code-2025,book-4,,,,,Dutch_Code_of_Civil_Procecudre_Book_4.tmx,204
5a1c1b48-c177-4955-b54d-03d973fc87eb,4.,4.,nl-nl_civil-procedure-code-2025,book-4,,,,,Dutch_Code_of_Civil_Procecudre_Book_4.tmx,205
75c5983b-2aaa-444a-b670-4c0704a0c04f,"Indien het scheidsgerecht het nodig oordeelt, hoort het de getuigen nadat dezen op de bij de wet bepaalde wijze de eed hebben gezworen de gehele waarheid en niets dan de waarheid te zullen zeggen.","The arbitral tribunal may, at any party's request or on its own initiative, order the parties to provide evidence by examining witnesses and experts, except where the parties have agreed otherwise.",nl-nl_civil-procedure-code-2025,book-4,,,,,Dutch_Code_of_Civil_Procecudre_Book_4.tmx,206
c426ea7b-9ac8-40be-a9ef-3833700f260f,Artikel 1041a,Article 1041a,nl-nl_civil-procedure-code-2025,book-4,,,,,Dutch_Code_of_Civil_Procecudre_Book_4.tmx,207
ea245c78-fe6b-4c32-98ca-b3ea8cd9efde,1.,1.,nl-nl_civil-procedure-code-2025,book-4,,,,,Dutch_Code_of_Civil_Procecudre_Book_4.tmx,208
e84f1a58-bb74-48d3-bac1-d0db96ab65e1,"Indien een getuige niet vrijwillig verschijnt dan wel, verschenen zijnde, weigert een verklaring af te leggen, kan het scheidsgerecht aan de partij die dit verzoekt, toestaan om zich, binnen een door het scheidsgerecht te bepalen termijn, te wenden tot de voorzieningenrechter van de rechtbank met het verzoek een rechter-commissaris te benoemen voor wie het getuigenverhoor zal plaatsvinden.","If a witness does not voluntarily appear, or having appeared, refuses to make a statement, the arbitral tribunal may allow a party upon its request, within a time limit set by the arbitral tribunal, to submit an application to the court in summary proceedings of the district court requesting a delegated judge be appointed before whom the witness will be examined.",nl-nl_civil-procedure-code-2025,book-4,,,,,Dutch_Code_of_Civil_Procecudre_Book_4.tmx,209
e6d7971a-30c8-4068-b838-122d7c0880dc,2.,2.,nl-nl_civil-procedure-code-2025,book-4,,,,,Dutch_Code_of_Civil_Procecudre_Book_4.tmx,210
f911ae74-9210-42e7-8d55-f7eb8362c99a,"Het verhoor vindt plaats op dezelfde wijze als in gewone zaken, met dien verstande dat de arbiter of arbiters door de griffier van de rechtbank in de gelegenheid worden gesteld bij het getuigenverhoor aanwezig te zijn en aan de getuige vragen te stellen.","The examination is in the same manner as in ordinary cases, but the clerk of the district court gives the arbitrator or arbitrators the opportunity to be present and to question the witness.",nl-nl_civil-procedure-code-2025,book-4,,,,,Dutch_Code_of_Civil_Procecudre_Book_4.tmx,211
d4949963-a35b-437d-8dc3-f16c499fb7b5,3.,3.,nl-nl_civil-procedure-code-2025,book-4,,,,,Dutch_Code_of_Civil_Procecudre_Book_4.tmx,212
851572de-aa09-4a5e-a89c-80c5a72067f0,De griffier van de rechtbank zendt ten spoedigste het proces-verbaal van het verhoor aan het scheidsgerecht en aan de partijen.,The clerk of the district court transmits the record of the examination to the arbitral tribunal and the parties as quickly as possible.,nl-nl_civil-procedure-code-2025,book-4,,,,,Dutch_Code_of_Civil_Procecudre_Book_4.tmx,213
09bdae0f-01d8-4a62-936d-3023431ee31b,4.,4.,nl-nl_civil-procedure-code-2025,book-4,,,,,Dutch_Code_of_Civil_Procecudre_Book_4.tmx,214
32f937c2-8d33-41f1-a335-b9ed8f47fcb7,Het scheidsgerecht kan het geding schorsen tot de dag dat het scheidsgerecht het verslag van het verhoor heeft ontvangen.,The arbitral tribunal may suspend the proceedings until the date it has received the report of the examination.,nl-nl_civil-procedure-code-2025,book-4,,,,,Dutch_Code_of_Civil_Procecudre_Book_4.tmx,215
3c8fa266-add6-4e50-bcf0-93bdca2e2cf1,Artikel 1042,Article 1042,nl-nl_civil-procedure-code-2025,book-4,,,,,Dutch_Code_of_Civil_Procecudre_Book_4.tmx,216
17268754-c059-4082-8672-7e053027bd7a,1.,1.,nl-nl_civil-procedure-code-2025,book-4,,,,,Dutch_Code_of_Civil_Procecudre_Book_4.tmx,217
677b8e27-96c5-4c10-a27d-4e84809f5bb0,"Tenzij de partijen anders zijn overeengekomen, kan het scheidsgerecht een of meer deskundigen benoemen tot het uitbrengen van een advies.","Except where the parties have agreed otherwise, the arbitral tribunal may appoint one or more experts to give advice.",nl-nl_civil-procedure-code-2025,book-4,,,,,Dutch_Code_of_Civil_Procecudre_Book_4.tmx,218
da1ad4ed-e206-4ca6-b9f0-bbdef64592c0,Het scheidsgerecht kan de partijen raadplegen over de aan de deskundigen te verstrekken opdracht.,The arbitral tribunal may consult the parties regarding the substance of the mandate to be issued to the experts.,nl-nl_civil-procedure-code-2025,book-4,,,,,Dutch_Code_of_Civil_Procecudre_Book_4.tmx,219
66bcc984-b4ae-4dd9-9f8a-4bca5ac4f554,Het scheidsgerecht zendt ten spoedigste een afschrift van de benoeming en van de aan deskundigen gegeven opdracht aan de partijen.,The arbitral tribunal transmits to the parties a copy of the appointment and the substance of the mandate given to the experts as soon as possible.,nl-nl_civil-procedure-code-2025,book-4,,,,,Dutch_Code_of_Civil_Procecudre_Book_4.tmx,220
ec6be756-f57b-4038-ac6c-2a5c1616ee36,2.,2.,nl-nl_civil-procedure-code-2025,book-4,,,,,Dutch_Code_of_Civil_Procecudre_Book_4.tmx,221
453fd579-b946-4d07-bf81-539233f39d17,"Het scheidsgerecht kan van een partij verlangen, de deskundige de vereiste inlichtingen te verschaffen en de benodigde medewerking te verlenen.",The arbitral tribunal may direct a party to provide any required information and necessary cooperation to the expert.,nl-nl_civil-procedure-code-2025,book-4,,,,,Dutch_Code_of_Civil_Procecudre_Book_4.tmx,222
caaeba79-2ced-423a-b4fa-12a1b810b981,3.,3.,nl-nl_civil-procedure-code-2025,book-4,,,,,Dutch_Code_of_Civil_Procecudre_Book_4.tmx,223
89ed6fc4-364e-419a-a0e0-b596aed36c96,Op verzoek van een der partijen worden de deskundigen in een zitting van het scheidsgerecht gehoord.,"At any party's request, the experts will be heard at a hearing of the arbitral tribunal.",nl-nl_civil-procedure-code-2025,book-4,,,,,Dutch_Code_of_Civil_Procecudre_Book_4.tmx,224
f3f53d7b-12ee-4a13-b9e9-971e7684539e,"Indien een partij zulk een verzoek wenst te doen, deelt zij dit ten spoedigste mede aan het scheidsgerecht en aan de wederpartij.","If a party wishes to make such a request, it notifies the arbitral tribunal and the other party of its wish as soon as possible.",nl-nl_civil-procedure-code-2025,book-4,,,,,Dutch_Code_of_Civil_Procecudre_Book_4.tmx,225
5c73c537-3b4f-48c2-9cea-9a5536504826,4.,4.,nl-nl_civil-procedure-code-2025,book-4,,,,,Dutch_Code_of_Civil_Procecudre_Book_4.tmx,226
d123ab84-4a3a-465a-a5c0-c8c2c1b525a4,"Onverminderd het in het derde lid bepaalde stelt het scheidsgerecht de partijen in de gelegenheid zich uit te laten over het advies van de door het scheidsgerecht benoemde deskundigen, tenzij de partijen anders zijn overeengekomen.","Without prejudice to the provisions in Article 1042(3), the arbitral tribunal allows the parties to be heard regarding the advice of the experts appointed by the arbitral tribunal, except where the parties have agreed otherwise.",nl-nl_civil-procedure-code-2025,book-4,,,,,Dutch_Code_of_Civil_Procecudre_Book_4.tmx,227
9136554e-b02c-4c9d-b982-fd0f515d0fbf,Artikel 1042a,Article 1042a,nl-nl_civil-procedure-code-2025,book-4,,,,,Dutch_Code_of_Civil_Procecudre_Book_4.tmx,228
272d3726-c1d1-416f-aa0f-24c0eaaa6abd,"Het scheidsgerecht kan, op verzoek van een der partijen of uit eigen beweging, in of buiten Nederland, een plaatselijke gesteldheid opnemen of zaken bezichtigen, tenzij de partijen anders zijn overeengekomen.","The arbitral tribunal may, at any party's request or on its own initiative, inspect a site or objects in or outside the Netherlands, except where the parties have agreed otherwise.",nl-nl_civil-procedure-code-2025,book-4,,,,,Dutch_Code_of_Civil_Procecudre_Book_4.tmx,229
5cd45200-448d-4c58-a9cc-9220f4a26bd0,Het scheidsgerecht stelt de partijen in de gelegenheid bij de plaatsopneming of bezichtiging aanwezig te zijn.,The arbitral tribunal allows the parties to be present at the inspection.,nl-nl_civil-procedure-code-2025,book-4,,,,,Dutch_Code_of_Civil_Procecudre_Book_4.tmx,230
cb85816b-06a5-42c6-89d6-f1684cd550ac,Artikel 1043,Article 1043,nl-nl_civil-procedure-code-2025,book-4,,,,,Dutch_Code_of_Civil_Procecudre_Book_4.tmx,231
7b255db0-e2bf-48b2-9d8c-e60e0df7b3fe,Het scheidsgerecht kan in elke stand van het geding de persoonlijke verschijning van de partijen bevelen voor het geven van inlichtingen dan wel teneinde een vergelijk te beproeven.,"At any stage of the proceedings, the arbitral tribunal may order the parties to appear in person for the purpose of providing information or attempting to reach a settlement.",nl-nl_civil-procedure-code-2025,book-4,,,,,Dutch_Code_of_Civil_Procecudre_Book_4.tmx,232
ce463959-73a1-46fb-afc9-1462d786804f,Artikel 1043a,Article 1043a,nl-nl_civil-procedure-code-2025,book-4,,,,,Dutch_Code_of_Civil_Procecudre_Book_4.tmx,233
dea8de16-81ed-48ec-9bab-375b794d6bf4,1.,1.,nl-nl_civil-procedure-code-2025,book-4,,,,,Dutch_Code_of_Civil_Procecudre_Book_4.tmx,234
fe1f97c3-d6e5-4785-8e14-ae8d24fe9bc7,"Blijft de eiser, ofschoon daartoe behoorlijk in de gelegenheid gesteld, in gebreke zijn eisen in te dienen of naar behoren toe te lichten, zonder daartoe gegronde redenen aan te voeren, dan kan het scheidsgerecht bij vonnis, of op een andere wijze die het scheidsgerecht daartoe geschikt acht, een einde maken aan het arbitraal geding.","If the claimant, having been given a reasonable opportunity, fails to assert or sufficiently explain its claims, without providing justified reasons for its failure to do so, the arbitral tribunal may, by award, or in another manner it considers appropriate, end the arbitral proceedings.",nl-nl_civil-procedure-code-2025,book-4,,,,,Dutch_Code_of_Civil_Procecudre_Book_4.tmx,235
eec7b0d6-d065-4253-99c5-a7a8855192ed,2.,2.,nl-nl_civil-procedure-code-2025,book-4,,,,,Dutch_Code_of_Civil_Procecudre_Book_4.tmx,236
2b9447e3-11b8-4ee9-963a-c89f9d265bf6,"Blijft de verweerder, ofschoon daartoe behoorlijk in de gelegenheid gesteld, in gebreke verweer te voeren, zonder daartoe gegronde redenen aan te voeren, dan kan het scheidsgerecht aanstonds vonnis wijzen.","If the respondent, having been given a reasonable opportunity, fails to submit its defence, without providing justified reasons for its failure to do so, the arbitral tribunal may forthwith make an award.",nl-nl_civil-procedure-code-2025,book-4,,,,,Dutch_Code_of_Civil_Procecudre_Book_4.tmx,237
ea7c4685-9f4c-4eca-b0f4-a36590a015e9,3.,3.,nl-nl_civil-procedure-code-2025,book-4,,,,,Dutch_Code_of_Civil_Procecudre_Book_4.tmx,238
cd7c8a4d-6dd9-4357-9b13-cffa6ea7d0f4,"Bij het vonnis, bedoeld in het tweede lid, wordt de eis toegewezen, tenzij deze aan het scheidsgerecht onrechtmatig of ongegrond voorkomt.","In the award referred to in Article 1043a(2), the claim will be awarded, except where the arbitral tribunal determines that the claim is unlawful or without merit.",nl-nl_civil-procedure-code-2025,book-4,,,,,Dutch_Code_of_Civil_Procecudre_Book_4.tmx,239
d3562a35-38e5-4c3b-9d53-4e99a4e0d0db,"Het scheidsgerecht kan, alvorens vonnis te wijzen, van de eiser het bewijs van een of meer van zijn stellingen verlangen.","The arbitral tribunal may, before making its award, order the claimant to provide proof of one or more of its assertions.",nl-nl_civil-procedure-code-2025,book-4,,,,,Dutch_Code_of_Civil_Procecudre_Book_4.tmx,240
aaa33c9d-b2e4-4eb8-94e5-4bea01bfcc53,Artikel 1043b,Article 1043b,nl-nl_civil-procedure-code-2025,book-4,,,,,Dutch_Code_of_Civil_Procecudre_Book_4.tmx,241
d600be84-f2c9-414a-bd3a-90f018689203,1.,1.,nl-nl_civil-procedure-code-2025,book-4,,,,,Dutch_Code_of_Civil_Procecudre_Book_4.tmx,242
21995daf-b4f4-461e-9510-7024216ac4ea,"Tijdens een aanhangig arbitraal geding ten gronde kan het scheidsgerecht, op verzoek van een der partijen, een voorlopige voorziening, met uitzondering van bewarende maatregelen als bedoeld in de vierde titel van het Derde Boek, treffen.","During pending arbitral proceedings on the merits, the arbitral tribunal may, at the request of any of the parties, grant an interim measure, except for protective measures as referred to in Book 3, Title 4.",nl-nl_civil-procedure-code-2025,book-4,,,,,Dutch_Code_of_Civil_Procecudre_Book_4.tmx,243
f1ec20f9-0bf7-47f9-825b-b8c930bcda98,De voorlopige voorziening moet samenhangen met de vordering of tegenvordering in het aanhangige arbitraal geding.,The interim measure must be related to the claim or counterclaim in the pending arbitral proceedings.,nl-nl_civil-procedure-code-2025,book-4,,,,,Dutch_Code_of_Civil_Procecudre_Book_4.tmx,244
f52e20ee-273b-4610-895d-02ad495e0187,2.,2.,nl-nl_civil-procedure-code-2025,book-4,,,,,Dutch_Code_of_Civil_Procecudre_Book_4.tmx,245
c14eb217-1d6e-4c0b-97d5-536ce1dc387f,"Bij overeenkomst kunnen de partijen een afzonderlijk daartoe te benoemen scheidsgerecht, binnen de grenzen gesteld bij artikel 254, eerste lid, de bevoegdheid verlenen, ongeacht of het arbitraal geding ten gronde aanhangig is, op verzoek van een der partijen, een voorlopige voorziening te treffen, met uitzondering van bewarende maatregelen als bedoeld in de vierde titel van het Derde Boek.","By agreement, the parties may authorise an arbitral tribunal separately appointed for that purpose, irrespective of whether the arbitral proceedings on the merits are pending within the limits of Article 254(1), to grant an interim measure upon a request by any of the parties, except for protective measures as referred to in Book 3, Title 4.",nl-nl_civil-procedure-code-2025,book-4,,,,,Dutch_Code_of_Civil_Procecudre_Book_4.tmx,246
c0eadc2a-7dfc-4cf0-a31b-f047dcdbed42,3.,3.,nl-nl_civil-procedure-code-2025,book-4,,,,,Dutch_Code_of_Civil_Procecudre_Book_4.tmx,247
73f39dd6-30f9-4dff-b19c-f4f0c8ba1812,"Het scheidsgerecht, bedoeld in het eerste en tweede lid, kan in samenhang met de voorlopige voorziening van iedere partij het stellen van afdoende zekerheid verlangen.","The arbitral tribunal as referred to in Article 1043b(1) and (2) may, in conjunction with an interim measure, require any party to provide sufficient security.",nl-nl_civil-procedure-code-2025,book-4,,,,,Dutch_Code_of_Civil_Procecudre_Book_4.tmx,248
b9ae36ad-f69e-43d7-a6b8-77aeca8b6997,4.,4.,nl-nl_civil-procedure-code-2025,book-4,,,,,Dutch_Code_of_Civil_Procecudre_Book_4.tmx,249
964198b8-4c52-4772-9cc1-deccd45bbb7e,"Tenzij het scheidsgerecht anders bepaalt, geldt een uitspraak van het scheidsgerecht over het verzoek een voorlopige voorziening te treffen als een arbitraal vonnis; daarop zijn de bepalingen van de derde tot en met de vijfde afdeling van deze titel van toepassing.","Except where the arbitral tribunal determines otherwise, a decision by the arbitral tribunal on the request to grant an interim measure constitutes an arbitral award to which the provisions of Title 1, Sections 3 to 5 inclusive are applicable.",nl-nl_civil-procedure-code-2025,book-4,,,,,Dutch_Code_of_Civil_Procecudre_Book_4.tmx,250
d15a71c8-b16c-4300-8e6a-94259819b932,5.,5.,nl-nl_civil-procedure-code-2025,book-4,,,,,Dutch_Code_of_Civil_Procecudre_Book_4.tmx,251
fcaebe59-c8cf-43a5-ab33-95c72816d2d3,"Het scheidsgerecht kan, op eenparig verzoek van de partijen, onder vermelding van het verzoek, in plaats van een uitspraak over een voorlopige voorziening dadelijk een uitspraak ten gronde doen.","The arbitral tribunal may, upon a unanimous request by the parties, immediately rule on the merits instead of ruling on the interim measure.",nl-nl_civil-procedure-code-2025,book-4,,,,,Dutch_Code_of_Civil_Procecudre_Book_4.tmx,252
5501a0c6-c7ab-43a1-8c25-a339490e438b,Een zodanige uitspraak ten gronde geldt als een arbitraal vonnis;,When doing so the arbitral tribunal states the parties' request in its decision.,nl-nl_civil-procedure-code-2025,book-4,,,,,Dutch_Code_of_Civil_Procecudre_Book_4.tmx,253
bbd607d5-835c-4d9d-bb3c-659015556d5e,daarop zijn de bepalingen van de derde tot en met de vijfde afdeling van deze titel van toepassing.,"Such a decision on the merits constitutes an arbitral award to which the provisions of Title 1, Sections 3 to 5 inclusive are applicable.",nl-nl_civil-procedure-code-2025,book-4,,,,,Dutch_Code_of_Civil_Procecudre_Book_4.tmx,254
3c27b174-6490-4eed-a94e-3a773e66fd06,6.,6.,nl-nl_civil-procedure-code-2025,book-4,,,,,Dutch_Code_of_Civil_Procecudre_Book_4.tmx,255
237ae901-38c3-4c3c-82dd-6d3a2bf5cb1b,"Het scheidsgerecht kan, op eenparig verzoek van de partijen, onder vermelding van het verzoek, een arbitraal vonnis als bedoeld in het vierde lid omzetten in een arbitraal vonnis als bedoeld in het vijfde lid.","The arbitral tribunal may, upon a unanimous request by the parties, convert an arbitral award as referred to in Article 1043b(4) to an arbitral award as referred to in Article 1043b(5), which award states the parties' request.",nl-nl_civil-procedure-code-2025,book-4,,,,,Dutch_Code_of_Civil_Procecudre_Book_4.tmx,256
af558543-0b70-487a-8e96-dd4160809208,Artikel 1044,Article 1044,nl-nl_civil-procedure-code-2025,book-4,,,,,Dutch_Code_of_Civil_Procecudre_Book_4.tmx,257
0c3050ea-9020-48a8-a7ea-0e74f05b601e,1.,1.,nl-nl_civil-procedure-code-2025,book-4,,,,,Dutch_Code_of_Civil_Procecudre_Book_4.tmx,258
eea03871-7927-46f4-8038-27f0c6872b40,"Tenzij de partijen anders zijn overeengekomen, kan het scheidsgerecht door tussenkomst van de voorzieningenrechter van de rechtbank Den Haag een verzoek om inlichtingen doen als bedoeld in artikel 3 van de op 7 juni 1968 te Londen gesloten Europese Overeenkomst nopens het verstrekken van inlichtingen over buitenlands recht (Trb. 1968, 142).","Except where the parties have agreed otherwise, the arbitral tribunal may, through the intervention of the court in summary proceedings of the District Court of The Hague, request information as referred to in Article 3 of the European Convention on Information on Foreign Law, done at London, 7 June 1968 (Dutch Treaty Series 1968, 142).",nl-nl_civil-procedure-code-2025,book-4,,,,,Dutch_Code_of_Civil_Procecudre_Book_4.tmx,259
44bf5835-3173-44c4-9714-996224d5e8de,"De voorzieningenrechter zendt het verzoek, tenzij het hem nutteloos voorkomt, ten spoedigste aan het orgaan als bedoeld in artikel 2 van de Overeenkomst en deelt dit aan het scheidsgerecht mede.","The court in summary proceedings transmits the request, except where the court determines that this would be useless, to the agency referred to in Article 2 of the Convention without delay and notify the arbitral tribunal of this fact.",nl-nl_civil-procedure-code-2025,book-4,,,,,Dutch_Code_of_Civil_Procecudre_Book_4.tmx,260
84b6ac60-8b91-4e89-8ab6-fc59ae272b46,2.,2.,nl-nl_civil-procedure-code-2025,book-4,,,,,Dutch_Code_of_Civil_Procecudre_Book_4.tmx,261
160c4bb8-1f69-475f-8abd-07642b79e29c,Het scheidsgerecht kan het geding schorsen tot de dag dat het scheidsgerecht het antwoord op het verzoek om inlichtingen heeft ontvangen.,The arbitral tribunal may suspend the proceedings until the date on which it has received the answer to its request for information.,nl-nl_civil-procedure-code-2025,book-4,,,,,Dutch_Code_of_Civil_Procecudre_Book_4.tmx,262
9a2c1f85-0b14-494f-a306-ab430b06b434,Artikel 1045,Article 1045,nl-nl_civil-procedure-code-2025,book-4,,,,,Dutch_Code_of_Civil_Procecudre_Book_4.tmx,263
2bd63afd-0859-40fc-a9b3-aa93032e3479,1.,1.,nl-nl_civil-procedure-code-2025,book-4,,,,,Dutch_Code_of_Civil_Procecudre_Book_4.tmx,264
62bf0108-aaa5-48e8-a850-7d0f6d598128,"Tenzij de partijen anders zijn overeengekomen, kan op schriftelijk verzoek van een derde die enig belang heeft bij een arbitraal geding, het scheidsgerecht hem toestaan om zich daarin te voegen of tussen te komen, mits tussen de partijen en de derde dezelfde overeenkomst tot arbitrage geldt of van kracht wordt als tussen de oorspronkelijke partijen.","Except where the parties have agreed otherwise, the arbitral tribunal may allow a third party which has an interest in the arbitral proceedings and which has submitted a request in writing to the arbitral tribunal to join or intervene in the proceedings, provided that the same arbitration agreement as between the original parties applies or enters into force between the parties and the third party.",nl-nl_civil-procedure-code-2025,book-4,,,,,Dutch_Code_of_Civil_Procecudre_Book_4.tmx,265
05da26cc-f151-4a7d-a070-e4c373e6624f,2.,2.,nl-nl_civil-procedure-code-2025,book-4,,,,,Dutch_Code_of_Civil_Procecudre_Book_4.tmx,266
329838a9-20cb-4fe9-926c-66404c424f4f,Het scheidsgerecht zendt ten spoedigste een afschrift van het verzoek aan de partijen.,The arbitral tribunal transmits a copy of the request to the parties without delay.,nl-nl_civil-procedure-code-2025,book-4,,,,,Dutch_Code_of_Civil_Procecudre_Book_4.tmx,267
d6241e82-b38c-4e00-a355-3361c9eb3f78,3.,3.,nl-nl_civil-procedure-code-2025,book-4,,,,,Dutch_Code_of_Civil_Procecudre_Book_4.tmx,268
130053c2-c408-45df-b332-5f5b694d49de,Het scheidsgerecht stelt de partijen in de gelegenheid hun mening kenbaar te maken.,The arbitral tribunal allows the parties to make their opinions known.,nl-nl_civil-procedure-code-2025,book-4,,,,,Dutch_Code_of_Civil_Procecudre_Book_4.tmx,269
664fa3b9-6e2e-4b21-8dba-952743a1dde0,Het scheidsgerecht kan de derde in de gelegenheid stellen zijn mening kenbaar te maken.,The arbitral tribunal may allow the third party to make its opinion known.,nl-nl_civil-procedure-code-2025,book-4,,,,,Dutch_Code_of_Civil_Procecudre_Book_4.tmx,270
020551ea-5906-4b73-ad12-d4badc01d579,4.,4.,nl-nl_civil-procedure-code-2025,book-4,,,,,Dutch_Code_of_Civil_Procecudre_Book_4.tmx,271
ad4c4c5d-8b1f-4cf6-8022-4ec55eb035ac,Door de toelating van de voeging of tussenkomst wordt de derde in het arbitraal geding partij.,"By allowing the joinder or intervention of a third party, that third party becomes a party to the arbitral proceedings.",nl-nl_civil-procedure-code-2025,book-4,,,,,Dutch_Code_of_Civil_Procecudre_Book_4.tmx,272
b4b33890-51c3-438e-8716-723b59cecb22,5.,5.,nl-nl_civil-procedure-code-2025,book-4,,,,,Dutch_Code_of_Civil_Procecudre_Book_4.tmx,273
8f29164e-b176-43e4-bd05-b6663f358460,"Na de toelating van een voeging of tussenkomst regelt het scheidsgerecht de verdere gang van het geding, tenzij de partijen daarin bij overeenkomst hebben voorzien.","After allowing the joinder or intervention of a third party, the arbitral tribunal will give directions as to the next steps in the proceedings, except where the parties have agreed appropriate arrangements.",nl-nl_civil-procedure-code-2025,book-4,,,,,Dutch_Code_of_Civil_Procecudre_Book_4.tmx,274
afaa6c84-9683-4709-a676-524a65b8ae08,Artikel 1045a,Article 1045a,nl-nl_civil-procedure-code-2025,book-4,,,,,Dutch_Code_of_Civil_Procecudre_Book_4.tmx,275
06c85250-e335-4a54-a168-062afe781844,1.,1.,nl-nl_civil-procedure-code-2025,book-4,,,,,Dutch_Code_of_Civil_Procecudre_Book_4.tmx,276
985b8799-c5f6-4c8e-9ae7-7add4f760e09,"Op schriftelijk verzoek van een partij kan het scheidsgerecht deze toestaan een derde schriftelijk in vrijwaring op te roepen, mits tussen de belanghebbende partij en de derde dezelfde arbitrageovereenkomst geldt of van kracht wordt als tussen de oorspronkelijke partijen.","At the written request of a party, the arbitral tribunal may allow a third party to be added to the action for indemnity, provided that the same arbitration agreement as between the original parties applies or enters into force between the interested party and the third party.",nl-nl_civil-procedure-code-2025,book-4,,,,,Dutch_Code_of_Civil_Procecudre_Book_4.tmx,277
e3bb40a8-a10c-4a81-b3f2-3d28c46c0e7c,2.,2.,nl-nl_civil-procedure-code-2025,book-4,,,,,Dutch_Code_of_Civil_Procecudre_Book_4.tmx,278
4b7be7b4-6da0-4bc5-8152-929caa336f0c,De oproep wordt ten spoedigste in afschrift gezonden aan het scheidsgerecht en aan de wederpartij.,A copy of the notice to the third party is transmitted to the arbitral tribunal and the counterparty as soon as possible.,nl-nl_civil-procedure-code-2025,book-4,,,,,Dutch_Code_of_Civil_Procecudre_Book_4.tmx,279
332d7d94-5c04-42f7-be27-28a4bc796f7b,3.,3.,nl-nl_civil-procedure-code-2025,book-4,,,,,Dutch_Code_of_Civil_Procecudre_Book_4.tmx,280
49d4ea83-bd49-4f5b-8ee1-caebfd6ef48c,Het scheidsgerecht stelt de partijen en de derde in de gelegenheid hun mening kenbaar te maken.,The arbitral tribunal allows the parties and the third party to give their opinions.,nl-nl_civil-procedure-code-2025,book-4,,,,,Dutch_Code_of_Civil_Procecudre_Book_4.tmx,281
ae0c49c7-5959-40fb-b7e7-379656db90bd,4.,4.,nl-nl_civil-procedure-code-2025,book-4,,,,,Dutch_Code_of_Civil_Procecudre_Book_4.tmx,282
